Внутренний ID,Время создания заказа,ID мерчанта,Статус,Сумма,Валюта,ID заказа,Тип заказа,Описание заказа
66806843,19.11.17 14:10:44,1397120,processing,"0,72",UAH,demo62624873,verification,demo
66806834,19.11.17 14:10:41,1397120,reversed,"5,36",USD,demo74417174,verification,demo
66806832,19.11.17 14:10:40,1397120,reversed,"9,6",USD,demo65935534,verification,demo
66806824,19.11.17 14:10:39,1397120,reversed,"8,03",USD,demo74246578,verification,demo
66806821,19.11.17 14:10:38,1397120,reversed,"7,83",USD,demo29610599,verification,demo
66806811,19.11.17 14:10:37,1397120,reversed,"9,29",USD,demo03797361,verification,demo
66806810,19.11.17 14:10:36,1397120,reversed,"2,29",USD,demo44969184,verification,demo
66806805,19.11.17 14:10:35,1397120,reversed,"1,43",USD,demo49186206,verification,demo
66806802,19.11.17 14:10:35,1397120,reversed,"7,35",USD,demo41644775,verification,demo
66806796,19.11.17 14:10:34,1397120,reversed,"8,74",USD,demo56054801,verification,demo
66806794,19.11.17 14:10:33,1397120,reversed,"4,82",USD,demo10719401,verification,demo
66806791,19.11.17 14:10:33,1397120,reversed,"7,53",CZK,demo87126249,verification,demo
66806790,19.11.17 14:10:32,1397120,reversed,"4,6",CZK,demo19537642,verification,demo
66806784,19.11.17 14:10:31,1397120,reversed,"8,72",CZK,demo40582796,verification,demo
66806782,19.11.17 14:10:31,1397120,reversed,"6,34",CZK,demo41691825,verification,demo
66806774,19.11.17 14:10:29,1397120,reversed,5,CZK,demo27520602,verification,demo
66806770,19.11.17 14:10:28,1397120,reversed,"0,33",CZK,demo08635812,verification,demo
66806768,19.11.17 14:10:27,1397120,reversed,"5,11",CZK,demo10049672,verification,demo
66806763,19.11.17 14:10:27,1397120,reversed,"4,56",CZK,demo26647477,verification,demo
66806759,19.11.17 14:10:26,1397120,reversed,"3,35",CZK,demo79531247,verification,demo
66806757,19.11.17 14:10:25,1397120,reversed,"9,31",CZK,demo15625276,verification,demo
66806752,19.11.17 14:10:25,1397120,reversed,"7,87",UAH,demo62695117,verification,demo
66806749,19.11.17 14:10:24,1397120,reversed,"5,56",UAH,demo14700412,verification,demo
66806741,19.11.17 14:10:23,1397120,reversed,"5,31",UAH,demo64378557,verification,demo
66806739,19.11.17 14:10:22,1397120,reversed,"3,72",UAH,demo14675716,verification,demo
66806728,19.11.17 14:10:20,1397120,reversed,"9,38",UAH,demo48721929,verification,demo
66806725,19.11.17 14:10:19,1397120,reversed,"3,58",UAH,demo85237745,verification,demo
66806721,19.11.17 14:10:18,1397120,reversed,"9,96",UAH,demo16536184,verification,demo
66806709,19.11.17 14:10:15,1397120,reversed,"5,04",UAH,demo68552907,verification,demo
66806707,19.11.17 14:10:14,1397120,reversed,"4,06",UAH,demo07105357,verification,demo
66806706,19.11.17 14:10:13,1397120,reversed,"6,4",UAH,demo28423026,verification,demo
66806697,19.11.17 14:10:11,1397120,approved,"1,38",EUR,demo43034964,purchase,demo
66806695,19.11.17 14:10:11,1397120,approved,"3,62",EUR,demo85450664,purchase,demo
66806686,19.11.17 14:10:09,1397120,approved,"3,36",EUR,demo55016583,purchase,demo
66806685,19.11.17 14:10:09,1397120,approved,"8,39",EUR,demo27051798,purchase,demo
66806673,19.11.17 14:10:06,1397120,approved,"1,7",EUR,demo99097257,purchase,demo
66806671,19.11.17 14:10:06,1397120,approved,"8,24",EUR,demo82660204,purchase,demo
66806664,19.11.17 14:10:05,1397120,approved,"5,38",EUR,demo41898042,purchase,demo
66806655,19.11.17 14:10:03,1397120,approved,"6,64",EUR,demo02753064,purchase,demo
66806652,19.11.17 14:10:03,1397120,approved,"6,1",EUR,demo49958173,purchase,demo
66796162,19.11.17 13:11:17,1397120,processing,"6,88",EUR,demo69619901,verification,demo
66796160,19.11.17 13:11:17,1397120,processing,"6,54",EUR,demo18529190,verification,demo
66796156,19.11.17 13:11:16,1397120,processing,"8,66",EUR,demo98670479,verification,demo
66796154,19.11.17 13:11:15,1397120,processing,"1,67",EUR,demo54603792,verification,demo
66796144,19.11.17 13:11:14,1397120,processing,"7,58",EUR,demo34498279,verification,demo
66796142,19.11.17 13:11:13,1397120,processing,"5,26",EUR,demo01584596,verification,demo
66796139,19.11.17 13:11:12,1397120,processing,"7,96",EUR,demo41086244,verification,demo
66796135,19.11.17 13:11:11,1397120,processing,"6,2",EUR,demo10663451,verification,demo
66796130,19.11.17 13:11:11,1397120,processing,"3,68",EUR,demo49415315,verification,demo
66796128,19.11.17 13:11:10,1397120,processing,"4,7",EUR,demo42365968,verification,demo
66796124,19.11.17 13:11:09,1397120,processing,"1,34",USD,demo50200889,verification,demo
66796121,19.11.17 13:11:09,1397120,processing,"9,56",USD,demo64898805,verification,demo
66796116,19.11.17 13:11:08,1397120,processing,"9,11",USD,demo58831080,verification,demo
66796114,19.11.17 13:11:07,1397120,processing,"7,56",USD,demo97580810,verification,demo
66796105,19.11.17 13:11:06,1397120,processing,"5,96",USD,demo75351055,verification,demo
66796104,19.11.17 13:11:05,1397120,processing,"8,84",USD,demo03902480,verification,demo
66796100,19.11.17 13:11:05,1397120,processing,"9,57",USD,demo31289245,verification,demo
66796095,19.11.17 13:11:04,1397120,processing,"3,97",USD,demo37127989,verification,demo
66796091,19.11.17 13:11:03,1397120,processing,"0,97",USD,demo53063280,verification,demo
66796090,19.11.17 13:11:02,1397120,processing,"3,24",USD,demo91884521,verification,demo
66796086,19.11.17 13:11:01,1397120,declined,"9,16",USD,demo37842692,verification,demo
66796082,19.11.17 13:11:01,1397120,declined,"9,35",USD,demo57242945,verification,demo
66796077,19.11.17 13:11:00,1397120,declined,"9,68",USD,demo62624197,verification,demo
66796074,19.11.17 13:10:59,1397120,declined,"8,55",USD,demo81683649,verification,demo
66796067,19.11.17 13:10:57,1397120,declined,"8,31",USD,demo97151121,verification,demo
66796064,19.11.17 13:10:57,1397120,declined,6,USD,demo96651942,verification,demo
66796058,19.11.17 13:10:56,1397120,declined,"1,49",USD,demo05384861,verification,demo
66796053,19.11.17 13:10:55,1397120,declined,"3,94",USD,demo83051438,verification,demo
66796052,19.11.17 13:10:54,1397120,declined,"3,41",USD,demo11606922,verification,demo
66796044,19.11.17 13:10:53,1397120,processing,"1,17",RUB,demo79195566,verification,demo
66796043,19.11.17 13:10:53,1397120,processing,"5,57",RUB,demo71794667,verification,demo
66796036,19.11.17 13:10:51,1397120,processing,"4,59",RUB,demo92319268,verification,demo
66796033,19.11.17 13:10:51,1397120,processing,"2,06",RUB,demo96277130,verification,demo
66796025,19.11.17 13:10:50,1397120,processing,"1,63",RUB,demo53747661,verification,demo
66796024,19.11.17 13:10:49,1397120,processing,"1,77",RUB,demo57508795,verification,demo
66796019,19.11.17 13:10:48,1397120,processing,"0,54",RUB,demo67359401,verification,demo
66796016,19.11.17 13:10:48,1397120,processing,"6,17",RUB,demo41508546,verification,demo
66796010,19.11.17 13:10:47,1397120,processing,"4,33",RUB,demo83781619,verification,demo
66796009,19.11.17 13:10:46,1397120,processing,"4,28",RUB,demo44077387,verification,demo
66796005,19.11.17 13:10:46,1397120,processing,"3,76",RUB,demo80159139,verification,demo
66796003,19.11.17 13:10:45,1397120,processing,"2,27",RUB,demo56536747,verification,demo
66795994,19.11.17 13:10:44,1397120,processing,"9,85",RUB,demo24657142,verification,demo
66795993,19.11.17 13:10:44,1397120,processing,"0,66",RUB,demo72121100,verification,demo
66795984,19.11.17 13:10:42,1397120,processing,"0,23",RUB,demo24842053,verification,demo
66795982,19.11.17 13:10:42,1397120,processing,"3,48",RUB,demo77412785,verification,demo
66795977,19.11.17 13:10:41,1397120,processing,"3,32",RUB,demo29061358,verification,demo
66795974,19.11.17 13:10:40,1397120,processing,"8,99",RUB,demo55193746,verification,demo
66795969,19.11.17 13:10:39,1397120,processing,"0,85",RUB,demo44442718,verification,demo
66795966,19.11.17 13:10:39,1397120,processing,"9,98",RUB,demo20835829,verification,demo
66795959,19.11.17 13:10:36,1397120,reversed,"8,05",UAH,demo74895610,verification,demo
66795954,19.11.17 13:10:35,1397120,reversed,"7,96",UAH,demo93285713,verification,demo
66795947,19.11.17 13:10:34,1397120,reversed,"5,53",UAH,demo53392194,verification,demo
66795945,19.11.17 13:10:34,1397120,reversed,"3,81",UAH,demo60532494,verification,demo
66795936,19.11.17 13:10:32,1397120,reversed,"3,27",UAH,demo29823492,verification,demo
66795934,19.11.17 13:10:32,1397120,reversed,"4,35",UAH,demo53097049,verification,demo
66795930,19.11.17 13:10:31,1397120,reversed,"2,69",UAH,demo06794510,verification,demo
66795926,19.11.17 13:10:30,1397120,reversed,"9,43",UAH,demo06705775,verification,demo
66795921,19.11.17 13:10:29,1397120,reversed,"8,29",UAH,demo41137019,verification,demo
66795917,19.11.17 13:10:29,1397120,reversed,"2,69",UAH,demo83275837,verification,demo
66795911,19.11.17 13:10:28,1397120,reversed,"4,69",UAH,demo75463553,verification,demo
66795907,19.11.17 13:10:27,1397120,reversed,"1,79",UAH,demo40659367,verification,demo
66795901,19.11.17 13:10:26,1397120,reversed,"4,19",UAH,demo25834025,verification,demo
66795898,19.11.17 13:10:25,1397120,reversed,"0,45",UAH,demo70205094,verification,demo
66795890,19.11.17 13:10:24,1397120,reversed,"2,46",UAH,demo09881748,verification,demo
66795887,19.11.17 13:10:23,1397120,reversed,"1,86",UAH,demo68087348,verification,demo
66795885,19.11.17 13:10:22,1397120,reversed,"5,05",UAH,demo48374463,verification,demo
66795880,19.11.17 13:10:21,1397120,reversed,"0,13",UAH,demo37008349,verification,demo
66795877,19.11.17 13:10:20,1397120,reversed,"2,96",UAH,demo87884185,verification,demo
66795875,19.11.17 13:10:20,1397120,reversed,"2,02",UAH,demo89297982,verification,demo
66795871,19.11.17 13:10:19,1397120,reversed,"3,41",UAH,demo92464380,verification,demo
66795869,19.11.17 13:10:19,1397120,reversed,"1,7",UAH,demo64002773,verification,demo
66795859,19.11.17 13:10:17,1397120,reversed,"4,23",UAH,demo74698731,verification,demo
66795858,19.11.17 13:10:17,1397120,reversed,"8,89",UAH,demo29631842,verification,demo
66795850,19.11.17 13:10:15,1397120,reversed,"3,32",UAH,demo75907667,verification,demo
66795847,19.11.17 13:10:15,1397120,reversed,"0,39",UAH,demo72848359,verification,demo
66795843,19.11.17 13:10:14,1397120,reversed,"0,15",UAH,demo73499984,verification,demo
66795840,19.11.17 13:10:13,1397120,reversed,"7,61",UAH,demo26908296,verification,demo
66795835,19.11.17 13:10:13,1397120,reversed,"2,08",UAH,demo09519875,verification,demo
66795831,19.11.17 13:10:12,1397120,reversed,"4,02",UAH,demo60484541,verification,demo
66795826,19.11.17 13:10:11,1397120,approved,"9,5",EUR,demo24693012,purchase,demo
66795822,19.11.17 13:10:11,1397120,approved,"8,57",EUR,demo74643205,purchase,demo
66795815,19.11.17 13:10:09,1397120,approved,"8,9",EUR,demo73453342,purchase,demo
66795811,19.11.17 13:10:09,1397120,approved,"6,84",EUR,demo97334632,purchase,demo
66795803,19.11.17 13:10:06,1397120,approved,"2,34",EUR,demo53576113,purchase,demo
66795802,19.11.17 13:10:06,1397120,approved,"5,1",EUR,demo79751535,purchase,demo
66795796,19.11.17 13:10:05,1397120,approved,"2,38",EUR,demo07624549,purchase,demo
66795792,19.11.17 13:10:04,1397120,approved,"2,46",EUR,demo86550566,purchase,demo
66795789,19.11.17 13:10:03,1397120,approved,"3,81",EUR,demo50690190,purchase,demo
66795785,19.11.17 13:10:03,1397120,approved,"6,25",EUR,demo48866941,purchase,demo
66788966,19.11.17 12:31:49,1397120,processing,"1,76",EUR,demo01883493,verification,demo
66788964,19.11.17 12:31:49,1397120,processing,"4,81",EUR,demo60190248,verification,demo
66788957,19.11.17 12:31:47,1397120,processing,"2,46",EUR,demo26829738,verification,demo
66788956,19.11.17 12:31:47,1397120,processing,"3,85",EUR,demo98780283,verification,demo
66788947,19.11.17 12:31:45,1397120,processing,"6,15",EUR,demo16761325,verification,demo
66788944,19.11.17 12:31:45,1397120,processing,"6,94",EUR,demo35256842,verification,demo
66788938,19.11.17 12:31:44,1397120,processing,"7,46",EUR,demo49062043,verification,demo
66788933,19.11.17 12:31:43,1397120,processing,"9,3",EUR,demo11053304,verification,demo
66788927,19.11.17 12:31:42,1397120,processing,"3,68",EUR,demo83223914,verification,demo
66788926,19.11.17 12:31:41,1397120,processing,"9,59",EUR,demo60349768,verification,demo
66788922,19.11.17 12:31:40,1397120,processing,"1,58",RUB,demo12581223,verification,demo
66788921,19.11.17 12:31:40,1397120,processing,"0,78",RUB,demo16901436,verification,demo
66788912,19.11.17 12:31:39,1397120,processing,"6,52",RUB,demo23865653,verification,demo
66788910,19.11.17 12:31:38,1397120,processing,"8,78",RUB,demo67060318,verification,demo
66788901,19.11.17 12:31:36,1397120,processing,"0,32",RUB,demo55245768,verification,demo
66788899,19.11.17 12:31:36,1397120,processing,"9,46",RUB,demo29842251,verification,demo
66788893,19.11.17 12:31:35,1397120,processing,"2,84",RUB,demo43780004,verification,demo
66788887,19.11.17 12:31:34,1397120,processing,"0,79",RUB,demo09100283,verification,demo
66788884,19.11.17 12:31:34,1397120,processing,"1,24",RUB,demo83721841,verification,demo
66788879,19.11.17 12:31:33,1397120,declined,"4,71",CZK,demo52316803,verification,demo
66788878,19.11.17 12:31:32,1397120,declined,"8,75",CZK,demo52861014,verification,demo
66788869,19.11.17 12:31:31,1397120,declined,"5,04",CZK,demo55162832,verification,demo
66788868,19.11.17 12:31:30,1397120,declined,"2,91",CZK,demo77364340,verification,demo
66788862,19.11.17 12:31:29,1397120,declined,"5,27",CZK,demo15666401,verification,demo
66788860,19.11.17 12:31:28,1397120,declined,"2,98",CZK,demo10468593,verification,demo
66788853,19.11.17 12:31:27,1397120,declined,"3,69",CZK,demo48478239,verification,demo
66788849,19.11.17 12:31:26,1397120,declined,"3,12",CZK,demo92658371,verification,demo
66788844,19.11.17 12:31:25,1397120,declined,"7,59",CZK,demo67473134,verification,demo
66788842,19.11.17 12:31:24,1397120,declined,"1,25",CZK,demo38694738,verification,demo
66788828,19.11.17 12:31:23,1397120,processing,"9,23",USD,demo84444997,verification,demo
66788819,19.11.17 12:31:21,1397120,processing,"9,67",USD,demo97453296,verification,demo
66788798,19.11.17 12:31:18,1397120,processing,"5,14",USD,demo54851737,verification,demo
66788788,19.11.17 12:31:16,1397120,processing,"3,43",USD,demo40277998,verification,demo
66788747,19.11.17 12:31:10,1397120,processing,"7,36",USD,demo97374852,verification,demo
66788738,19.11.17 12:31:09,1397120,processing,"6,63",USD,demo97231523,verification,demo
66788717,19.11.17 12:31:05,1397120,processing,"4,61",USD,demo29301656,verification,demo
66788706,19.11.17 12:31:03,1397120,processing,"2,22",USD,demo81740708,verification,demo
66788702,19.11.17 12:31:02,1397120,processing,"5,45",USD,demo70345211,verification,demo
66788694,19.11.17 12:31:01,1397120,processing,"5,15",USD,demo12895436,verification,demo
66788691,19.11.17 12:31:01,1397120,processing,"2,67",USD,demo08029976,verification,demo
66788686,19.11.17 12:31:00,1397120,processing,"7,13",USD,demo51789986,verification,demo
66788682,19.11.17 12:30:59,1397120,processing,"0,99",USD,demo79976427,verification,demo
66788675,19.11.17 12:30:58,1397120,processing,"4,56",USD,demo45511732,verification,demo
66788673,19.11.17 12:30:57,1397120,processing,"2,08",USD,demo21779910,verification,demo
66788670,19.11.17 12:30:56,1397120,processing,"4,58",USD,demo52026741,verification,demo
66788663,19.11.17 12:30:55,1397120,processing,"6,35",USD,demo08837798,verification,demo
66788658,19.11.17 12:30:54,1397120,processing,"2,04",USD,demo93815853,verification,demo
66788654,19.11.17 12:30:54,1397120,processing,"9,37",USD,demo85950330,verification,demo
66788651,19.11.17 12:30:53,1397120,reversed,"9,86",USD,demo71865383,verification,demo
66788648,19.11.17 12:30:51,1397120,reversed,"7,5",USD,demo54084588,verification,demo
66788642,19.11.17 12:30:50,1397120,reversed,"1,44",USD,demo20851169,verification,demo
66788641,19.11.17 12:30:49,1397120,reversed,"6,01",USD,demo30376069,verification,demo
66788634,19.11.17 12:30:48,1397120,reversed,"6,05",USD,demo16376853,verification,demo
66788631,19.11.17 12:30:47,1397120,reversed,"6,79",USD,demo00825106,verification,demo
66788627,19.11.17 12:30:46,1397120,reversed,"8,21",USD,demo42828004,verification,demo
66788622,19.11.17 12:30:45,1397120,reversed,"5,92",USD,demo12816603,verification,demo
66788618,19.11.17 12:30:45,1397120,reversed,"3,39",USD,demo31095581,verification,demo
66788616,19.11.17 12:30:44,1397120,reversed,"3,85",USD,demo65064684,verification,demo
66788612,19.11.17 12:30:43,1397120,reversed,"3,64",CZK,demo24715664,verification,demo
66788610,19.11.17 12:30:43,1397120,reversed,"2,95",CZK,demo08720322,verification,demo
66788604,19.11.17 12:30:41,1397120,reversed,"5,07",CZK,demo74619430,verification,demo
66788602,19.11.17 12:30:41,1397120,reversed,"3,98",CZK,demo06980556,verification,demo
66788592,19.11.17 12:30:39,1397120,reversed,"1,38",CZK,demo19425910,verification,demo
66788585,19.11.17 12:30:38,1397120,reversed,"3,06",CZK,demo80065221,verification,demo
66788581,19.11.17 12:30:38,1397120,reversed,"9,62",CZK,demo70167810,verification,demo
66788571,19.11.17 12:30:36,1397120,reversed,"3,15",CZK,demo92040487,verification,demo
66788570,19.11.17 12:30:36,1397120,reversed,"3,98",CZK,demo06134740,verification,demo
66788565,19.11.17 12:30:35,1397120,reversed,"4,38",UAH,demo49883789,verification,demo
66788563,19.11.17 12:30:35,1397120,reversed,"3,36",UAH,demo59669812,verification,demo
66788556,19.11.17 12:30:33,1397120,reversed,"2,27",UAH,demo62169317,verification,demo
66788553,19.11.17 12:30:33,1397120,reversed,"6,23",UAH,demo39066845,verification,demo
66788548,19.11.17 12:30:31,1397120,reversed,"3,88",UAH,demo75492110,verification,demo
66788540,19.11.17 12:30:27,1397120,reversed,"1,07",UAH,demo11626839,verification,demo
66788527,19.11.17 12:30:21,1397120,reversed,"9,12",UAH,demo76334693,verification,demo
66788516,19.11.17 12:30:21,1397120,reversed,"3,43",UAH,demo28464010,verification,demo
66788508,19.11.17 12:30:19,1397120,reversed,"1,72",UAH,demo14277736,verification,demo
66788503,19.11.17 12:30:18,1397120,reversed,"6,6",UAH,demo27705950,verification,demo
66788494,19.11.17 12:30:17,1397120,approved,"1,3",USD,demo04488311,purchase,demo
